   1.00000000000000       0.916666666667362     
  0.998756921218922       0.916560182635275     
  0.995030775365401       0.916206469132702     
  0.988830826225128       0.915504310887020     
  0.980172487848544       0.914290181719475     
  0.969077286229078       0.912345772431606     
  0.955572805786141       0.909408096865903     
  0.939692620785908       0.905181763965018     
  0.921476211870408       0.899352914681173     
  0.900968867902419       0.891604253622354     
  0.878221573370229       0.881630559126475     
  0.853290881632156       0.869154033886542     
  0.826238774315995       0.853938862187902     
  0.797132507222923       0.835804369128623     
  0.766044443118978       0.814636230732974     
  0.733051871829826       0.790395259529962     
  0.698236818086073       0.763123384967702     
  0.661685837596860       0.732946558222636     
  0.623489801858734       0.700074432179382     
  0.583743672234790       0.664796794801244     
  0.542546263865759       0.627476862732141     
  0.500000000000000       0.588541666667187     
  0.456210657353163       0.548469875853242     
  0.411287103130612       0.507777511433188     
  0.365341024366395       0.467002083160454     
  0.318486650251684       0.426685747908153     
  0.270840468143005       0.387358128831480     
  0.222520933956314       0.349519449391975     
  0.173648177666930       0.313624626089606     
  0.124343704647485       0.280068928062291     
  7.473009358642416E-002  0.249175752093834     
  2.493069173807281E-002  0.221186980358875     
 -2.493069173807291E-002  0.196256288620792     
 -7.473009358642427E-002  0.174445658507379     
 -0.124343704647485       0.155725223414756     
 -0.173648177666930       0.139976448422606     
 -0.222520933956314       0.126998515435572     
 -0.270840468143005       0.116517660688367     
 -0.318486650251684       0.108199097656342     
 -0.365341024366395       0.101661058793913     
 -0.411287103130612       9.649040830241269E-002
 -0.456210657353163       9.225921849989570E-002
 -0.500000000000000       8.854166666698358E-002
 -0.542546263865759       8.493059886615968E-002
 -0.583743672234790       8.105312256621514E-002
 -0.623489801858733       7.658463032039368E-002
 -0.661685837596860       7.126072062550633E-002
 -0.698236818086073       6.488656688134396E-002
 -0.733051871829826       5.734338769983528E-002
 -0.766044443118978       4.859178761367938E-002
 -0.797132507222923       3.867186190536740E-002
 -0.826238774315995       2.770008787155722E-002
 -0.853290881632156       1.586315225401822E-002
 -0.878221573370229       3.408985755862843E-003
 -0.900968867902419      -9.364614280463672E-003
 -0.921476211870408      -2.212329718964783E-002
 -0.939692620785909      -3.451085682131833E-002
 -0.955572805786141      -4.616470892067883E-002
 -0.969077286229078      -5.673151379792613E-002
 -0.980172487848544      -6.588230612953405E-002
 -0.988830826225129      -7.332651533858091E-002
 -0.995030775365401      -7.882430623317728E-002
 -0.998756921218922      -8.219673858412720E-002
  -1.00000000000000      -8.333333333311721E-002
